PassengerId,HomePlanet,CryoSleep,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
9173_01,0,0,0,0,0,0,0,1,0,0,1,33,0,0,688,2,0,426,1116,Anda Cartez,0,0
9174_01,0,0,0,0,0,0,0,0,1,0,1,54,0,65,670,0,177,0,912,Teryla Lunapperts,1,0
9175_01,1,0,0,1,0,0,0,0,0,0,0,32,0,0,10073,0,168,337,10578,Sulaton Dectory,1,0
9176_01,0,0,0,0,0,0,0,1,0,0,2,24,0,0,537,0,5,197,739,Willy Mcneiderson,1,0
9178_01,0,0,0,0,0,0,0,1,0,0,2,53,0,49,584,0,0,70,703,Ernard Barnoldeney,0,0
9179_01,0,1,0,0,0,0,0,0,1,0,2,26,0,0,0,0,0,0,0,Paulah Tranciams,1,0
9179_02,0,0,0,0,0,0,0,0,1,0,2,31,0,459,194,0,5,125,783,Hollie Tranciams,0,0
9179_03,0,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,Darley Tranciams,0,0
9179_04,0,1,0,0,0,0,0,0,1,0,2,39,0,0,0,0,0,0,0,Jonald Tranciams,1,0
9180_01,2,0,0,0,0,0,0,1,0,0,2,37,0,148,0,684,1446,88,2366,Chal Emone,0,0
9181_01,0,0,0,0,0,0,0,1,0,0,2,35,0,270,4,453,7,0,734,Chelsa Gilesonston,1,0
9183_01,1,0,0,0,1,0,0,0,0,0,0,34,0,0,5,11,62,5804,5882,,0,0
9184_01,0,0,0,0,0,0,0,0,1,0,2,28,0,0,7,6,0,482,495,Ninald Holcompson,0,0
9185_01,0,0,0,0,0,0,1,0,0,0,2,43,0,698,94,0,0,0,792,Elindy Mckinn,1,0
9186_01,2,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,Mass Homin,1,0
9188_01,0,0,0,0,0,0,0,0,1,0,2,24,0,0,0,807,0,2,809,Delley Pager,0,0
9189_01,0,0,0,0,0,0,0,1,0,0,1,18,0,87,41,483,0,0,611,Ralda Barnoldeney,0,0
9190_01,0,0,0,0,0,0,0,1,0,0,2,21,0,802,0,1,1,0,804,Fanne Mclarseney,1,0
9192_01,0,0,0,0,0,0,0,1,0,0,1,24,0,0,599,0,0,0,599,Norahe Drakeekss,1,0
9194_02,1,0,0,0,0,0,1,0,0,0,2,32,1,1003,909,0,0,15,1927,Tachba Subwor,0,0
9195_01,2,1,0,0,0,0,0,1,0,0,2,44,0,0,0,0,0,0,0,Quakes Purle,1,0
9196_01,1,0,0,0,1,0,0,0,0,0,2,40,0,0,1674,0,269,4,1947,Tabdhib Poustive,1,0
9196_02,1,0,0,0,1,0,0,0,0,0,2,31,0,1,104,1338,698,126,2267,Majorab Poustive,1,0
9196_03,1,0,0,0,1,0,0,0,0,0,2,23,0,381,794,52,654,1317,3198,Chellus Poustive,0,0
9197_03,1,0,0,0,1,0,0,0,0,0,2,31,0,0,4634,8,616,0,5258,Pheino Platch,1,0
9197_04,1,0,0,0,1,0,0,0,0,0,0,30,0,1569,0,0,0,2252,3821,Phecca Platch,0,0
9199_01,1,1,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,0,Sterion Dianket,1,0
9201_01,0,0,0,0,0,0,0,0,1,0,1,30,0,0,816,0,0,0,816,Janney Hoffergess,1,0
9202_01,1,0,0,0,1,0,0,0,0,0,2,26,0,8586,77,114,29,4,8810,Alark Eguing,0,0
9203_01,2,1,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,Kies Fort,1,0
9205_01,1,1,0,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,Thaldah Brakeng,1,0
9205_02,1,1,0,1,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,,1,0
9208_01,0,1,0,0,0,0,0,0,1,0,2,35,0,0,0,0,0,0,0,,1,0
9208_02,0,0,0,0,0,0,0,1,0,0,2,40,0,757,40,4,2,0,803,Blancy Shieldson,0,0
9211_01,0,0,0,0,0,0,0,0,1,0,2,60,0,0,8,0,360,74,442,Stendy Steelerettt,0,0
9213_01,0,0,0,0,0,0,0,1,0,0,2,24,0,0,90,0,795,0,885,Aliedy Hurchanney,1,0
9217_01,0,0,0,0,0,0,1,0,0,0,0,31,0,15,679,89,6,0,789,Jasony Mckinsond,1,0
9218_01,1,1,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,,1,0
9219_01,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,Daley Workmanson,0,0
9219_02,0,0,0,0,0,0,0,1,0,0,2,51,0,6,0,0,0,1164,1170,Robyna Workmanson,1,0
9220_01,0,0,0,0,0,0,0,0,1,0,2,25,0,2,45,45,0,815,907,Branca Meyerthy,0,0
9220_02,0,1,0,0,0,0,0,0,1,0,2,20,0,0,0,0,0,0,0,Frey Meyerthy,1,0
9220_03,0,0,0,0,0,0,0,1,0,0,1,22,0,623,0,0,0,53,676,Kennie Barrilloney,1,0
9221_01,0,1,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,Elicey Beachez,0,0
9222_01,2,1,0,0,0,0,0,1,0,0,2,50,0,0,0,0,0,0,0,Carves Chate,1,0
9224_01,2,0,0,0,0,0,0,1,0,0,2,24,0,745,639,977,4,0,2365,Bants Reke,0,0
9225_01,0,0,0,0,0,0,0,1,0,0,2,45,0,1,197,0,660,15,873,Lynnon Meyersones,0,0
9227_01,0,1,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,Glendy Hinglendez,0,0
9227_02,0,1,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,Jorgie Hinglendez,1,0
9227_03,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Paulas Hinglendez,1,0
9227_04,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Robyny Hinglendez,1,0
9230_01,1,0,0,0,1,0,0,0,0,0,2,36,1,0,5600,715,2868,971,10154,,1,0
9231_01,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,Denuts Paie,1,0
9231_02,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,Walls Paie,1,0
9231_03,2,0,0,0,0,0,1,0,0,0,2,22,0,0,0,0,0,0,0,Cus Paie,0,0
9234_01,0,0,0,0,0,0,0,0,1,0,2,49,0,6,1,638,1107,23,1775,Catha Bushins,0,0
9235_01,0,0,0,0,0,0,0,1,0,0,2,30,0,8,752,0,0,687,1447,Joanny Burchrison,1,0
9237_01,0,1,0,0,0,0,0,0,1,0,2,37,0,0,0,0,0,0,0,Philda Floways,0,0
9239_01,2,0,0,0,0,0,1,0,0,0,2,14,0,2,0,918,128,0,1048,Per Minen,0,0
9241_01,2,0,0,0,0,0,1,0,0,0,2,30,0,699,0,600,0,0,1299,Ants Fone,0,0
9242_01,0,0,0,0,0,0,0,1,0,0,2,62,0,102,696,0,0,0,798,Dary Bakerrison,1,0
9244_01,0,1,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,0,Chrisa Francock,1,0
9247_01,0,1,0,0,0,0,0,0,1,0,2,33,0,0,0,0,0,0,0,Phia Cleang,0,0
9250_01,1,0,0,0,0,0,1,0,0,0,2,29,0,0,2972,0,28,188,3188,Chain Reedectied,1,0
9251_01,2,1,0,0,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,Melios Kashe,1,0
9252_01,1,0,0,1,0,0,0,0,0,0,0,26,0,0,8160,205,0,438,8803,Alchium Stranbeate,1,0
9252_02,1,1,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,Muonon Stranbeate,1,0
9253_01,0,1,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,Jimmyn Thomason,1,0
9254_01,0,1,0,0,0,0,0,0,1,0,1,61,0,0,0,0,0,0,0,Kenny Mallerez,0,0
9256_01,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,0,0,Darley Franton,1,0
9261_01,0,1,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,0,Therta Casentry,0,0
9264_01,1,1,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,Giedir Sionerorly,1,0
9267_01,1,1,0,0,0,0,1,0,0,0,2,21,0,0,0,0,0,0,0,Arraid Opshaft,1,0
9267_02,1,1,0,0,0,0,1,0,0,0,2,20,0,0,0,0,0,0,0,Sabi Opshaft,1,0
9268_01,0,1,0,0,0,0,0,0,1,0,2,31,0,0,0,0,0,0,0,Agnesa Baldson,1,0
9270_01,0,1,0,0,0,0,0,0,1,0,0,33,0,0,0,0,0,0,0,Lan Mckinsond,1,0
9272_01,0,0,0,0,0,0,0,0,1,0,2,26,0,240,242,510,0,0,992,Ireene Simson,1,0
9272_02,0,0,0,0,0,0,0,1,0,0,2,21,0,86,3,149,208,329,775,Gordo Simson,0,0
9275_01,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Polaton Conable,1,0
9275_02,1,0,1,0,0,0,0,0,0,0,2,32,0,1,1146,0,50,34,1231,Diram Conable,0,0
9276_01,1,0,1,0,0,0,0,0,0,0,0,41,1,0,6819,0,1643,74,8536,Gravior Noxnuther,0,0
9278_01,0,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,Kurta Mondalley,0,0
9279_01,0,0,0,0,0,0,0,0,1,0,2,26,0,0,0,1872,1,0,1873,Fayey Connon,1,0
9280_01,1,0,0,0,0,0,1,0,0,0,0,32,0,0,1049,0,353,3235,4637,Celeon Hontichre,0,0
9280_02,1,0,0,0,0,0,1,0,0,0,2,44,0,126,4688,0,0,12,4826,Propsh Hontichre,1,0
0064_02,2,1,0,0,0,0,1,0,0,0,2,33,0,0,0,0,0,0,0,Colatz Keen,1,0
0119_01,1,0,1,0,0,0,0,0,0,0,2,39,0,0,2344,0,65,6898,9307,Batan Coning,0,0
0210_01,1,1,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,Arraid Inicont,1,0
0242_01,2,0,0,0,0,0,0,1,0,0,2,18,0,313,1,691,283,0,1288,Almone Sté,0,0
0251_01,1,1,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,Diphah Amsive,1,0
0303_01,0,1,0,0,0,0,0,0,1,0,2,23,0,0,0,0,0,0,0,Oraryn Kirklander,1,0
0315_01,0,1,0,0,0,0,0,0,1,0,1,35,0,0,0,0,0,0,0,Adriet Valezaley,1,0
0321_01,2,0,0,0,0,0,0,1,0,0,2,59,1,1018,0,209,0,0,1227,Quites Bache,0,0
0402_01,1,1,0,0,0,1,0,0,0,0,0,32,1,0,0,0,0,0,0,Teron Sageng,1,0
0444_02,2,0,0,0,0,0,0,1,0,0,2,26,1,1869,0,136,0,0,2005,Colal Curte,0,0
0445_02,0,0,0,0,0,0,1,0,0,0,2,26,0,0,0,0,77,715,792,Rice Marshopper,0,0
0470_02,2,1,0,0,0,0,0,1,0,0,2,36,0,0,0,0,0,0,0,Jurs Binie,1,0
0504_06,1,1,0,1,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,Alheneb Unpasine,1,0
0518_01,2,1,0,0,0,0,0,1,0,0,2,35,0,0,0,0,0,0,0,Soyos Parta,1,0
0539_03,1,1,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0,0,Alderak Nalanet,1,0
0540_02,0,0,0,0,0,0,0,1,0,0,2,17,0,1471,0,0,45,16,1532,Rantax Conie,0,0
0560_03,2,0,0,0,0,0,0,1,0,0,2,44,0,1440,293,74,32,0,1839,Annah Josey,1,0
0594_02,0,0,0,0,0,0,1,0,0,0,2,24,0,0,4,0,670,113,787,Cores Flynner,0,0
0665_01,2,0,0,0,0,0,0,1,0,0,2,28,0,0,0,7104,0,0,7104,Cineys Winie,1,0
0772_03,2,1,0,0,0,0,1,0,0,0,2,26,0,0,0,0,0,0,0,Weia Hednigic,1,0
0853_01,1,1,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,Hamelik Ageurante,1,0
0911_02,2,0,0,0,0,0,0,1,0,0,2,74,0,853,0,543,31,0,1427,Froops Blate,1,0
0988_01,0,0,0,0,0,0,0,0,1,0,2,28,0,0,3,906,0,0,909,Lyne Bartez,0,0
1024_03,0,0,0,0,0,0,0,0,1,0,0,54,0,0,5,0,594,209,808,Bellee Chavezalez,0,0
1056_01,2,1,0,0,0,0,0,1,0,0,2,38,0,0,0,0,0,0,0,Cineys Ble,1,0
1063_01,1,0,0,1,0,0,0,0,0,0,2,38,0,0,3262,0,295,1374,4931,Markar Ingwhed,1,0
1071_01,0,0,0,0,0,0,0,0,0,1,2,35,0,415,1328,0,14,60,1817,Alraida Dingauge,0,0
1089_01,1,1,0,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,Sheleon Pronfraked,1,0
1347_01,0,0,0,0,0,0,0,1,0,0,2,67,0,0,761,0,1,0,762,Karah Horners,1,0
1385_01,0,0,0,0,0,0,0,0,1,0,2,39,0,705,3,0,0,0,708,Alvira Foxter,0,0
1458_01,0,0,0,0,0,0,0,0,1,0,2,46,0,0,0,2020,323,0,2343,Arllia Mccarveymon,0,0
1467_01,0,0,0,0,0,0,1,0,0,0,2,21,0,894,1,0,61,26,982,Russey Dillips,0,0
1698_01,2,1,0,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,Cakes Make,1,0
1812_01,0,0,0,0,0,0,0,1,0,0,2,25,0,9,852,73,12,57,1003,Agnesa Hickson,1,0
1865_06,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,Racyle Roses,0,0
1926_01,0,1,0,0,0,0,0,0,1,0,2,20,0,0,0,0,0,0,0,Billey Conney,0,0
1978_01,0,1,0,0,0,0,0,0,1,0,2,19,0,0,0,0,0,0,0,,1,0
2024_01,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Ellard Kinson,1,0
2055_02,0,0,0,0,0,0,0,0,1,0,1,32,0,0,58,0,0,642,700,Sall Woodwinez,1,0
2060_01,0,0,0,0,0,0,0,0,1,0,0,22,0,1430,0,0,0,423,1853,Anniey Baketton,0,0
2312_01,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,0,0,Billex Sykess,0,0
2319_01,0,1,0,0,0,0,0,0,1,0,1,57,0,0,0,0,0,0,0,Evendy Estron,0,0
2392_01,0,1,0,0,0,0,0,0,1,0,2,37,0,0,0,0,0,0,0,Isaacy Salin,1,0
2404_04,1,1,0,0,1,0,0,0,0,0,2,44,0,0,0,0,0,0,0,Dira Disheract,1,0
2443_01,2,0,0,0,0,1,0,0,0,0,2,31,0,1458,421,76,0,0,1955,,0,0
2451_01,0,1,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,Valey Currisones,0,0
2461_01,0,1,0,0,0,0,0,0,1,0,2,69,0,0,0,0,0,0,0,Idary Leeves,0,0
2505_01,0,0,0,0,0,0,1,0,0,0,2,19,0,0,13,291,481,2,787,Dia Mckinn,0,0
2506_01,1,0,1,0,0,0,0,0,0,0,0,38,0,0,2506,46,11001,5,13558,Caphirk Apenelexy,0,0
2597_02,0,0,0,0,0,0,0,1,0,0,0,31,0,995,7,1213,0,687,2902,Pikes Jamai,0,0
2618_01,2,1,0,0,0,0,1,0,0,0,2,23,0,0,0,0,0,0,0,Rassias Freednal,1,0
2642_01,0,0,0,0,0,0,0,0,1,0,2,24,0,0,0,17,0,793,810,Violan Popez,0,0
2688_01,0,0,0,0,0,0,0,1,0,0,2,24,0,13,193,0,0,591,797,Eriky Willy,0,0
2730_01,0,1,0,0,0,0,0,0,1,0,2,52,0,0,0,0,0,0,0,Royce Douglasen,1,0
2799_02,0,1,0,0,0,0,0,0,1,0,1,23,0,0,0,0,0,0,0,Sony Barrilloney,1,0
2814_01,0,1,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,Fredy Smalloney,1,0
2817_01,2,0,0,0,0,0,0,1,0,0,2,25,0,237,0,910,0,12,1159,Sealfs Sutty,0,0
2822_01,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,Patsya Harverez,1,0
2822_05,0,1,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,Melvia Harverez,0,0
2908_02,0,0,0,0,0,0,0,1,0,0,2,13,0,649,2,0,124,143,918,Benda Berreranks,0,0
2953_01,0,0,0,0,0,0,1,0,0,0,0,25,0,0,641,0,2,0,643,Eilan Solivers,1,0
2992_01,0,0,0,0,0,0,0,1,0,0,1,49,0,0,0,0,160,528,688,Dont Sterreray,0,0
3013_01,0,0,0,0,0,0,0,1,0,0,2,13,0,0,256,0,207,409,872,Morrie Moongton,0,0
3131_03,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,Jamela Griffy,1,0
3172_01,0,0,0,0,0,0,0,1,0,0,2,26,0,0,0,1352,5,0,1357,Allena Sellahaney,0,0
3215_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Gretty Warrison,1,0
3331_01,0,0,0,0,0,0,0,1,0,0,2,40,0,666,4,83,0,50,803,,1,0
3361_04,2,0,0,0,0,1,0,0,0,0,1,26,0,717,0,84,0,0,801,Blers Sinda,0,0
3417_01,0,0,0,0,0,0,0,1,0,0,2,28,0,0,1376,4,0,0,1380,Denis Fisheparks,1,0
3439_03,1,1,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,Saleh Modent,1,0
3520_01,0,0,0,0,0,0,0,0,1,0,2,26,0,0,597,0,0,212,809,Lesley Wartyson,0,0
3523_01,2,1,0,0,0,0,0,1,0,0,2,21,0,0,0,0,0,0,0,Frohs Tité,1,0
3570_01,0,0,0,0,0,0,0,0,1,0,1,15,0,85,373,160,5,0,623,Reney Balley,1,0
3624_01,0,0,0,0,0,0,0,0,1,0,2,29,0,0,0,0,0,0,0,Dawne Tranklinay,0,0
3703_01,2,1,0,0,0,0,0,1,0,0,2,27,0,0,0,0,0,0,0,Ots Coflé,1,0
3761_01,1,0,0,0,0,0,1,0,0,0,0,45,0,824,2196,385,19,1113,4537,Nuscham Stingive,1,0
3790_01,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,Trick Meyersones,1,0
3826_01,0,0,0,0,0,0,0,0,1,0,2,18,0,0,0,0,1565,224,1789,Fanna Navages,0,0
3866_01,0,0,0,0,0,0,0,1,0,0,2,43,0,0,0,7,0,963,970,Lis Hendrys,0,0
3911_01,0,0,0,0,0,0,0,1,0,0,2,41,0,6,1,11,1046,0,1064,Billa Petermandez,0,0
4030_01,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,Evaley Flowensley,1,0
4078_01,0,1,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,Kris Coley,0,0
4172_03,2,1,0,0,0,0,0,1,0,0,2,36,0,0,0,0,0,0,0,Chrets Flell,1,0
4207_01,1,1,0,1,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,Scepton Perable,1,0
4212_01,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,0,0,Kenny Yanton,1,0
4216_02,1,1,0,1,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,Sabiark Dratembid,1,0
4300_01,0,1,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,Felia Loway,1,0
4365_01,0,0,0,0,0,0,0,1,0,0,2,13,0,552,247,0,4,0,803,Edgary Kinson,0,0
4371_03,1,1,0,0,1,0,0,0,0,0,2,22,0,0,0,0,0,0,0,Ranon Shricatory,1,0
4440_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,282,0,0,71,353,Aarone Sweett,1,0
4451_01,2,1,0,0,0,0,0,1,0,0,2,35,0,0,0,0,0,0,0,Poloos Jamad,1,0
4501_01,0,1,0,0,0,0,0,0,1,0,2,22,0,0,0,0,0,0,0,Eilace Castannison,1,0
4596_01,0,1,0,0,0,0,0,0,1,0,2,28,0,0,0,0,0,0,0,Ale Booneid,1,0
4625_06,1,0,0,1,0,0,0,0,0,0,2,27,0,0,453,137,1331,1660,3581,Sabih Ineedeve,0,0
4648_01,0,0,0,0,0,0,0,1,0,0,2,39,0,290,0,84,266,0,640,Wardan Shephendery,1,0
4655_02,1,1,0,1,0,0,0,0,0,0,2,54,0,0,0,0,0,0,0,Rotan Seflock,1,0
4822_03,2,1,0,0,0,0,0,1,0,0,2,22,0,0,0,0,0,0,0,Miten Hotte,1,0
4840_01,2,1,0,0,0,0,0,1,0,0,2,36,0,0,0,0,0,0,0,,1,0
4883_01,0,1,0,0,0,0,0,0,1,0,2,38,0,0,0,0,0,0,0,Darley Carrishley,1,0
4933_02,2,0,0,0,0,0,0,1,0,0,2,16,0,2083,0,10,0,0,2093,Mites Sacre,0,0
5014_01,2,0,0,0,0,1,0,0,0,0,2,26,0,1331,0,973,484,0,2788,Quan Porté,0,0
5090_03,0,0,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,Joyton Willy,1,0
5137_01,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,0,0,0,Milyn Llobsoney,1,0
5187_01,2,0,0,0,0,0,1,0,0,0,2,20,0,949,0,0,5,0,954,Ranuts Mellé,0,0
5359_01,0,0,0,0,0,0,0,1,0,0,2,27,0,0,45,225,14,519,803,Adammy Hinglendez,0,0
5367_02,1,0,0,0,1,0,0,0,0,0,2,34,0,0,3195,0,102,1469,4766,Dnocese Fruidy,1,0
5424_02,2,0,0,0,0,0,1,0,0,0,2,64,0,469,700,2,1,0,1172,Docks Dal,0,0
5427_01,2,1,0,0,0,0,0,1,0,0,2,18,0,0,0,0,0,0,0,Frohs Stie,1,0
5445_01,0,0,0,0,0,0,0,1,0,0,2,61,0,0,53,813,3,0,869,Min Alfordonard,0,0
5451_01,0,0,0,0,0,0,0,1,0,0,1,21,0,0,697,0,0,0,697,Adrie Rodger,1,0
5465_02,2,0,0,0,0,0,0,1,0,0,2,49,0,226,11,2,1580,0,1819,Cings Chité,0,0
5603_01,1,0,0,0,0,0,1,0,0,0,2,34,0,170,1256,0,3926,7121,12473,Kocha Cluitty,0,0
5684_01,1,1,0,1,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,Zaninon Busive,1,0
5799_01,2,1,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,Cruts Cres,1,0
5810_02,0,0,0,0,0,0,1,0,0,0,2,31,0,0,1489,68,6,0,1563,Annez Chapmaney,1,0
5826_01,1,1,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,0,Arkaban Tertchty,1,0
5939_01,2,0,0,0,0,0,1,0,0,0,2,30,0,628,0,544,0,126,1298,Life Queke,0,0
5981_02,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,Quid Quart,1,0
5989_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,0,0,703,0,703,Darrie Holcompton,0,0
6032_02,0,0,0,0,0,0,1,0,0,0,2,40,0,521,4,53,70,141,789,Lison Mcdowns,0,0
6036_02,1,0,0,0,1,0,0,0,0,0,2,15,0,0,677,0,179,3186,4042,Sular Stpingepid,1,0
6065_01,0,0,0,0,0,0,1,0,0,0,2,19,0,3,785,0,0,0,788,Sharie Rodricker,1,0
6108_01,0,0,0,0,0,0,0,1,0,0,2,13,0,206,28,0,1,629,864,,0,0
6262_02,2,0,0,0,0,1,0,0,0,0,2,18,0,102,3,186,2287,0,2578,Cops Pane,0,0
6263_02,1,0,0,1,0,0,0,0,0,0,0,25,0,0,1674,3,9,3554,5240,Tabia Craleve,0,0
6313_02,1,0,0,0,0,1,0,0,0,0,2,34,0,6,878,0,10,2203,3097,Salas Sempribly,0,0
6339_01,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Stanya Schmondez,0,0
6356_01,0,0,0,0,0,0,0,1,0,0,2,44,0,0,0,0,729,397,1126,Almara Currisones,1,0
6363_02,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,Dwindy Gouldensen,1,0
6374_01,2,0,0,0,0,0,0,1,0,0,2,13,0,1144,0,6,0,0,1150,Karena Prickmantes,0,0
6402_05,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,Elene Knoxonway,0,0
6405_01,0,0,0,0,0,0,0,1,0,0,1,19,0,54,0,0,42,986,1082,Rayne Toddleton,0,0
6490_04,1,0,0,0,1,0,0,0,0,0,2,42,0,0,1972,0,108,5,2085,Marga Ineded,1,0
6512_02,1,1,1,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,Photons Drivery,1,0
6552_01,0,0,0,0,0,0,0,0,1,0,2,20,0,0,564,25,158,62,809,Fayey Webstenson,0,0
6561_02,1,0,0,1,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,Zavior Ainserfle,1,0
6623_01,1,1,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,Saxinon Geraing,1,0
6810_04,2,1,0,0,0,0,1,0,0,0,2,36,0,0,0,0,0,0,0,Shex Knik,1,0
6926_01,2,0,0,0,0,0,0,1,0,0,2,43,0,1944,17,657,0,0,2618,Smals Birt,1,0
6954_02,2,0,0,0,0,0,1,0,0,0,2,22,0,969,47,23,134,0,1173,Weet Flie,0,0
6972_01,0,0,0,0,0,0,0,0,1,0,2,21,0,0,0,0,43,667,710,Terina Jenson,0,0
6980_01,0,0,0,0,0,0,0,1,0,0,2,44,0,3,0,33,769,0,805,Stevey Reilline,1,0
6985_01,0,0,0,0,0,0,0,0,1,0,2,32,0,0,243,0,0,776,1019,Erie Barris,0,0
7006_01,0,1,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,Tammyl Fuenton,1,0
7104_01,1,0,0,0,1,0,0,0,0,0,2,57,0,906,22,0,8293,391,9612,Taurah Regmansidy,0,0
7105_01,0,0,0,0,0,0,0,1,0,0,0,20,0,0,6,552,20,0,578,Idarry Norrison,1,0
7249_01,2,0,0,0,0,0,1,0,0,0,2,21,0,1046,1,0,1,0,1048,Poloos Burle,0,0
7330_01,1,0,0,0,1,0,0,0,0,0,2,27,0,0,63,8,129,2960,3160,Nunkino Rimplighty,0,0
7336_01,0,0,0,0,0,0,0,1,0,0,2,30,0,2,0,5,1,962,970,Dianie Lambles,0,0
7336_02,0,0,0,0,0,0,0,1,0,0,2,26,0,0,0,902,0,0,902,Tanley Leodger,0,0
7500_01,2,0,0,0,0,0,0,1,0,0,2,54,1,1770,7,228,0,0,2005,Swafox Swin,0,0
7584_03,1,0,0,1,0,0,0,0,0,0,2,31,0,0,1000,0,19,1776,2795,Mesaton Swingse,0,0
7633_01,0,0,0,0,0,0,0,0,1,0,2,39,0,0,0,0,847,1,848,Dannie Hebernandry,0,0
7703_02,0,1,0,0,0,0,0,0,1,0,2,13,0,0,0,0,0,0,0,,1,0
7790_01,2,1,0,0,0,0,0,1,0,0,2,29,0,0,0,0,0,0,0,Pold Casty,0,0
7793_01,0,0,0,0,0,0,0,1,0,0,2,18,0,0,0,0,0,2141,2141,Isa Anthompson,0,0
7821_01,0,0,0,0,0,0,0,0,1,0,2,23,0,535,3,17,0,214,769,Cinda Mcdowns,0,0
7830_04,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Eddiey Belley,0,0
7853_01,2,0,0,0,0,0,0,1,0,0,2,42,0,1227,773,14,0,0,2014,Gran Chpie,0,0
7859_01,2,0,0,0,0,0,0,1,0,0,2,23,0,550,0,738,0,0,1288,Shams Jaflé,1,0
7873_01,0,0,0,0,0,0,0,1,0,0,2,24,0,569,156,0,12,0,737,Eduana Carpentley,0,0
