PassengerId,HomePlanet,CryoSleep,Cabin,Cabin_num,Cabin_port,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpense
8716_01,0,0,5,1793,0,1,20,0,426,0,220,2,0,Rankie Graneyes,0,648
8717_01,0,0,5,1689,1,2,38,0,139,9,0,0,582,Nelley Freevenson,0,730
8719_01,1,0,0,104,1,2,33,1,0,3076,0,3,994,Naslon Invebodene,0,4073
8719_02,1,0,0,104,1,0,54,0,0,1821,2370,949,46,Astrak Alcemblery,0,5186
8720_01,0,0,5,1690,1,0,23,0,0,247,1063,36,0,Enrie Bartines,1,1346
8721_01,1,1,1,337,1,0,65,0,0,0,0,0,0,Mariton Tronsive,1,0
8722_01,2,1,4,558,0,2,51,0,0,0,0,0,0,Cherry Pine,0,0
8722_02,2,0,4,558,0,2,36,0,2002,0,10,87,0,Triple Pine,0,2099
8723_01,0,0,5,1794,0,2,38,0,32,1163,0,52,1935,Aleen Traverdy,0,3182
8727_01,0,0,5,1797,0,0,28,0,34,0,0,0,658,Hencey Bulliamoses,0,692
8728_02,0,0,6,1416,0,2,55,0,694,0,1,87,0,Eilan Fulloydez,0,782
8728_03,0,0,5,1798,0,2,23,0,1254,0,45,0,0,Fanna Fulloydez,0,1299
8728_04,0,0,5,1798,0,1,38,0,647,23,1,0,0,Ginald Fulloydez,0,671
8728_05,0,1,6,1416,0,0,18,0,0,0,0,0,0,Weslie Fulloydez,1,0
8728_06,0,1,6,1416,0,1,32,0,0,0,0,0,0,Kendy Fulloydez,0,0
8728_08,0,0,6,1416,0,2,62,0,0,592,164,0,0,Franda Fulloydez,1,756
8729_01,1,0,4,559,0,2,66,0,354,2639,0,1180,0,Alhaino Rewmid,0,4173
8732_01,0,0,5,1691,1,2,19,0,193,251,0,165,0,Lestie Jacostaffey,0,609
8735_01,0,0,5,1799,0,2,20,0,227,0,1,0,707,Glasey Ryanglasey,0,935
8736_01,2,1,5,1800,0,2,18,0,0,0,0,0,0,Meal Pota,1,0
8741_01,1,1,0,91,0,2,14,0,0,0,0,0,0,Neutrak Alaring,1,0
8741_02,1,0,0,91,0,0,49,0,0,3853,0,245,178,Grasath Alaring,1,4276
8741_03,1,0,0,91,0,2,49,0,4,44,1401,1043,0,Hyaduma Stichseary,0,2492
8744_01,0,0,4,570,1,2,53,0,1613,0,0,0,7,Jilly Holton,0,1620
8749_01,2,0,4,562,0,2,31,0,947,83,19,0,0,Risps Cuche,0,1049
8750_01,0,0,5,1804,0,2,18,0,24,753,0,0,0,Eriey Carlsonney,0,777
8751_01,0,0,5,1694,1,2,24,0,0,0,124,4,471,Byront Weavesend,0,599
8752_01,2,0,3,272,0,2,35,0,2758,0,1,0,0,Koops Strad,0,2759
8753_01,0,0,5,1805,0,2,27,0,0,0,0,545,89,Lynnee Sellentry,0,634
8753_02,0,0,5,1805,0,2,38,0,22,9,40,732,0,Garyan Sellentry,0,803
8753_03,0,0,5,1805,0,2,23,0,0,0,9,69,1157,Min Sellentry,0,1235
8755_01,1,1,3,265,1,0,38,0,0,0,0,0,0,Ionons Alvercal,1,0
8757_01,0,0,6,1409,1,2,28,0,1,1484,210,0,5,Vine Danielps,1,1700
8759_01,2,0,5,1695,1,2,25,0,520,0,139,0,77,Tart Chate,0,736
8759_02,2,0,5,1695,1,2,45,0,74,0,0,1130,22,Crios Chate,0,1226
8762_01,0,0,6,1410,1,2,30,0,32,180,497,0,99,Benry Cardner,1,808
8764_01,2,1,5,1697,1,0,25,0,0,0,0,0,0,Zers Gene,1,0
8766_01,2,1,5,1807,0,2,24,0,0,0,0,0,0,Fles Mine,1,0
8769_01,2,0,5,1700,1,2,44,0,1,0,2080,11,0,Chon Ches,1,2092
8770_01,0,0,5,1808,0,2,6,0,0,0,0,0,0,Hughan Waderoachez,0,0
8770_02,0,1,5,1808,0,2,0,0,0,0,0,0,0,Walley Waderoachez,1,0
8770_04,0,0,5,1808,0,2,37,0,0,0,11,1028,7,Sandie Morgerson,0,1046
8770_05,0,0,5,1808,0,2,15,0,0,912,82,5,0,Millia Morgerson,0,999
8770_06,0,0,5,1808,0,2,0,0,0,0,0,0,0,Nadie Waderoachez,1,0
8770_07,0,0,5,1808,0,2,17,0,0,810,66,0,0,Raque Waderoachez,1,876
8771_01,0,0,6,1421,0,2,58,0,0,805,3,3,0,Ebonya Boyersons,0,811
8772_01,1,1,1,339,1,0,15,0,0,0,0,0,0,,1,0
8773_01,2,0,3,274,0,2,29,0,257,0,782,8,3,Gorn Ica,0,1050
8774_01,0,1,6,1412,1,2,24,0,0,0,0,0,0,Jennyn Gentledges,1,0
8776_01,0,0,4,574,1,2,40,0,0,0,286,6,570,Winia Headardyer,1,862
8780_01,0,0,6,1414,1,2,30,0,0,114,0,726,67,Dory Bryangton,0,907
8781_01,0,0,6,1415,1,2,20,0,0,91,2,623,93,Kencey Flowensley,0,809
8783_02,2,1,3,276,0,2,36,0,0,0,0,0,0,Graw Wate,1,0
8785_02,0,0,6,1422,0,2,4,0,0,0,0,0,0,Caseya Llobsoney,1,0
8786_01,1,1,1,284,0,0,59,0,0,0,0,0,0,Sadir Fringearty,1,0
8787_01,0,0,6,1416,1,2,20,0,11,0,0,843,0,,0,854
8789_01,0,0,6,1417,1,0,4,0,0,0,0,0,0,Hollie Cartez,0,0
8789_02,0,0,4,576,1,2,23,0,0,565,0,35,188,Monard Cartez,1,788
8790_01,1,0,3,277,0,0,25,0,698,4978,0,146,0,Charaz Fawnsive,1,5822
8791_01,0,0,5,1812,0,1,20,0,0,571,82,0,0,Jerrye Meleon,0,653
8794_01,0,0,4,563,0,2,22,0,0,0,637,0,50,Rence Slatessen,1,687
8796_01,0,0,6,1418,1,2,6,0,0,0,0,0,0,Daisya Traverdy,1,0
8796_02,0,0,5,1704,1,2,14,0,588,144,1,0,168,Hillie Jorden,0,901
8796_04,0,1,6,1418,1,2,4,0,0,0,0,0,0,Gailia Jorden,0,0
8796_05,0,0,5,1704,1,2,37,0,63,0,0,0,661,Berna Jorden,0,724
8796_06,0,0,5,1704,1,2,14,0,0,1427,148,0,7,Felice Traverdy,1,1582
8796_07,0,0,5,1704,1,2,34,0,14,748,0,41,0,Stene Bakerson,1,803
8796_08,0,1,6,1418,1,0,3,0,0,0,0,0,0,Dondy Traverdy,1,0
8797_01,0,0,5,1705,1,1,18,0,0,3,110,588,0,Julies Bradamss,0,701
8798_01,0,0,5,1706,1,2,27,0,1771,0,242,0,37,Guyl Mcculley,0,2050
8799_01,0,0,6,1419,1,2,19,0,0,0,855,11,42,Rossie Boltond,1,908
8801_01,0,0,5,1707,1,2,37,0,10,557,51,83,0,Justie Vincenton,0,701
8802_01,1,1,3,266,1,2,29,0,0,0,0,0,0,Nunkibi Unsible,1,0
8805_01,0,0,5,1815,0,1,37,0,570,0,7,107,0,Elindy Rasmussony,0,684
8806_01,2,0,5,1708,1,2,32,0,81,0,1363,0,0,Shood Clake,1,1444
8807_01,0,0,6,1420,1,1,22,0,0,0,0,617,0,Marix Polliamposs,0,617
8808_01,0,0,5,1816,0,2,38,0,0,2532,0,204,0,Pristy Folemonley,1,2736
8809_01,0,0,5,1817,0,2,24,0,0,0,0,2019,117,Blance Cooperkins,0,2136
8811_01,0,0,4,577,1,1,63,0,0,0,80,0,2322,Karley Goods,0,2402
8812_01,2,1,4,564,0,2,23,0,0,0,0,0,0,Bar Part,0,0
8813_01,0,0,6,1421,1,1,41,0,413,0,0,7,347,,0,767
8815_01,0,0,5,1818,0,0,20,0,0,0,0,335,957,Frey Tranklinay,0,1292
8816_03,1,1,1,340,1,0,15,0,0,0,0,0,0,Merops Diouselt,1,0
8816_04,1,1,1,340,1,0,29,0,0,0,0,0,0,Astab Diouselt,1,0
8817_01,0,0,6,1426,0,2,19,0,586,10,0,30,0,Yola Mirezavis,0,626
8818_01,0,1,6,1427,0,1,28,0,0,0,0,0,0,Andyn Ballocks,1,0
8819_01,0,0,6,1428,0,2,44,0,857,0,1,8,17,Almary Sancasey,0,883
8820_01,0,1,6,1429,0,2,13,0,0,0,0,0,0,Isaacy Hahnstoneal,1,0
8821_01,0,0,4,565,0,2,45,0,198,454,1,0,4,Heremy Lewinez,1,657
8822_01,1,0,0,92,0,0,25,0,0,145,1359,492,205,Taram Spopting,0,2201
8823_01,2,1,5,1710,1,2,19,0,0,0,0,0,0,Stax Jamad,1,0
8824_01,0,0,5,1819,0,2,29,0,128,0,130,132,473,Ruthy Whiters,0,863
8825_01,0,1,6,1422,1,0,21,0,0,0,0,0,0,Iree Halexandez,1,0
8826_01,1,0,2,290,0,0,13,0,1212,4485,0,4016,57,Marin Hednigic,0,9770
8826_02,1,0,2,290,0,0,25,0,1369,310,3,4502,377,Nusakab Hednigic,0,6561
8826_03,1,0,2,290,0,2,46,0,1384,229,0,1572,1,Aston Hednigic,0,3186
8827_01,0,0,5,1820,0,0,37,0,88,0,719,88,0,Rickie Mclarseney,1,895
8830_01,2,0,4,578,1,2,29,0,230,0,1404,464,0,Rankes Vloaf,0,2098
8830_02,2,1,5,1712,1,2,21,0,0,0,0,0,0,Pon Vloaf,1,0
8831_01,2,1,5,1713,1,2,13,0,0,0,0,0,0,Yaphex Beake,1,0
8833_01,0,1,6,1424,1,0,15,0,0,0,0,0,0,Jennya Vanglis,1,0
8834_01,0,0,5,1715,1,2,42,0,4,0,0,0,792,Milda Howayery,0,796
8836_01,0,0,5,1821,0,2,26,0,903,0,182,0,27,Harlos Mcinton,0,1112
8836_02,0,1,6,1430,0,2,19,0,0,0,0,0,0,Jeron Mcinton,0,0
8840_01,0,0,5,1716,1,0,50,0,0,433,4,0,2020,Naomin Litthews,0,2457
8841_01,2,1,5,1822,0,2,28,0,0,0,0,0,0,Asinch Derry,1,0
8842_01,1,0,3,267,1,2,24,0,3,2910,0,112,36,Hekaron Amspring,1,3061
8844_01,0,0,4,579,1,0,19,0,0,0,717,1,0,Jacky Wynneyerson,1,718
8845_01,0,0,5,1823,0,2,20,0,735,0,0,41,1,Jorgie Coolez,0,777
8845_02,0,0,4,566,0,2,23,0,0,1204,40,0,375,Paulah Coolez,0,1619
8850_01,2,0,4,580,1,2,16,0,1032,0,267,0,0,Koat Kie,0,1299
8852_01,2,1,3,278,0,2,76,0,0,0,0,0,0,Aark Homin,1,0
8852_02,2,0,3,278,0,2,41,1,22,484,354,0,0,Toats Homin,0,860
8853_01,0,0,6,1433,0,1,24,0,726,3488,200,17,275,Kimena Ellahan,0,4706
8854_01,0,1,6,1429,1,2,12,0,0,0,0,0,0,Pristy Hammons,0,0
8856_01,0,1,6,1434,0,1,28,0,0,0,0,0,0,Teremy Mckinsond,1,0
8858_01,1,0,1,285,0,2,36,1,0,0,0,0,0,Medib Ricled,0,0
8860_01,2,1,5,1825,0,2,20,0,0,0,0,0,0,Turs Mity,1,0
8860_03,2,1,5,1825,0,2,21,0,0,0,0,0,0,Mulk Vloaf,1,0
8861_01,1,0,2,291,0,2,32,0,0,2583,3,500,129,Arkard Secened,1,3215
8862_01,1,0,2,329,1,0,34,0,0,3126,0,112,15,Pharmus Myling,1,3253
8862_02,1,0,2,329,1,1,38,1,0,2191,863,207,6262,Menkin Cluted,0,9523
8862_04,1,1,2,329,1,0,28,0,0,0,0,0,0,Alramix Myling,1,0
8862_05,1,1,2,329,1,2,25,0,0,0,0,0,0,Prope Myling,1,0
8863_01,0,0,4,582,1,0,24,0,0,784,5,0,1,Dona Greeves,1,790
8864_01,2,1,5,1717,1,2,18,0,0,0,0,0,0,Tench Pert,1,0
8865_01,0,0,5,1826,0,2,24,0,121,10,341,307,47,Bettie Sancockett,0,826
8867_01,1,1,1,286,0,0,30,0,0,0,0,0,0,Sollum Ambleetive,1,0
8867_02,1,1,1,286,0,0,38,0,0,0,0,0,0,Alrairk Ambleetive,1,0
8868_01,0,0,6,1430,1,2,39,0,0,798,0,56,0,Chesty Loverthyo,1,854
8869_01,0,1,6,1431,1,2,31,0,0,0,0,0,0,Melica Starkers,1,0
8871_01,0,0,6,1432,1,2,33,0,0,116,412,379,0,Nelly Benney,1,907
8872_01,2,1,5,1828,0,2,23,0,0,0,0,0,0,Rinnab Surry,1,0
8876_01,1,0,1,287,0,0,44,0,0,71,7148,427,394,Mulkes Suarging,1,8040
8878_01,0,0,4,568,0,2,22,0,0,0,0,0,906,Tracek Rames,0,906
8880_01,2,1,5,1829,0,2,28,0,0,0,0,0,0,Croo Cure,1,0
8881_01,0,0,5,1719,1,0,34,0,0,0,717,0,0,Timmy Garnettiz,1,717
8884_01,0,0,5,1830,0,2,26,0,1471,0,7,5,0,Jenne Mckins,1,1483
8885_01,2,0,3,269,1,2,29,0,876,1,54,125,0,Squars Anake,0,1056
8886_01,0,0,6,1433,1,0,58,0,0,0,620,0,0,Jerrye Mclarseney,0,620
8886_02,0,1,6,1433,1,2,4,0,0,0,0,0,0,Samana Mclarseney,0,0
8886_03,0,0,6,1433,1,1,1,0,0,0,0,0,0,Ale Mclarseney,1,0
8890_01,0,0,6,1434,1,1,27,0,0,0,0,1606,3675,Coreen Tersimpson,0,5281
8891_01,0,0,5,1831,0,2,24,0,1186,0,381,3,173,Jimmyn Pooley,1,1743
8891_02,0,0,5,1831,0,2,16,0,0,1332,0,0,0,Isa Pooley,1,1332
8892_01,0,0,5,1832,0,2,28,0,0,16,496,318,0,Shanya Ricklaney,0,830
8894_01,2,1,5,1721,1,2,23,0,0,0,0,0,0,Ars Shpie,1,0
8896_01,2,1,5,1722,1,0,33,0,0,0,0,0,0,Gone Pri,1,0
8897_01,0,1,6,1440,0,1,24,0,0,0,0,0,0,Courta Hoppers,1,0
8899_01,0,0,6,1435,1,2,6,0,0,0,0,0,0,Helle Bookson,1,0
8900_01,0,0,6,1441,0,2,19,0,23,659,0,15,113,Stal Landolphrey,0,810
8901_01,1,1,1,341,1,2,31,0,0,0,0,0,0,Alphah Cousel,1,0
8902_01,0,0,6,1436,1,2,19,0,16,1739,9,5,8,Enry Goodson,1,1777
8903_01,0,0,6,1437,1,2,18,0,0,0,0,0,810,Darrie Herreras,0,810
8904_01,0,0,6,1442,0,2,35,0,522,0,1,324,60,Troya Welles,0,907
8905_01,2,0,4,570,0,2,32,1,0,0,0,0,0,Flakes Dutte,1,0
8907_01,0,1,6,1438,1,1,24,0,0,0,0,0,0,Karay Booters,1,0
8910_01,0,0,4,585,1,2,33,0,0,3,0,782,7,Therta Crayeson,0,792
8918_01,0,0,6,1448,0,2,20,0,0,1,32,755,21,Brada Hayder,0,809
8919_01,1,0,2,331,1,2,27,0,0,2481,0,3657,93,Zedark Crantiale,0,6231
8922_01,0,1,6,1449,0,2,28,0,0,0,0,0,0,Walley Pager,1,0
8923_01,0,0,6,1450,0,2,19,0,0,0,0,0,0,Lilley Fuentryoung,1,0
8930_01,0,0,5,1725,1,1,23,0,0,471,120,13,6,Alvira Cleachrand,1,610
8932_01,0,0,5,1727,1,2,23,0,0,0,0,912,41,Bretty Blanglison,0,953
8937_01,1,1,4,574,0,2,25,0,0,0,0,0,0,Zosmark Unaasor,1,0
8938_02,2,1,5,1729,1,2,35,0,0,0,0,0,0,Jumars Must,1,0
8939_01,0,1,6,1441,1,1,24,0,0,0,0,0,0,Jillie Sweett,1,0
8940_01,0,0,4,587,1,2,24,0,771,0,22,0,0,,0,793
8941_01,2,0,4,575,0,2,26,1,1,445,170,614,68,Quits Perie,0,1298
8941_02,2,0,5,1834,0,2,37,0,528,0,1598,62,0,Spix Perie,1,2188
8941_03,2,0,4,575,0,2,14,0,1737,0,336,0,0,Tifet Perie,0,2073
8942_01,1,0,2,297,0,2,36,0,0,3423,0,466,349,Muontak Haftical,1,4238
8944_03,0,0,6,1442,1,2,18,0,327,170,0,0,130,Darley Hobbinson,0,627
8947_01,2,1,5,1731,1,2,34,0,0,0,0,0,0,Soyos Mish,1,0
8948_02,1,0,1,342,1,0,18,0,0,4715,0,36,995,Hadirah Hetforhaft,1,5746
8954_01,0,0,6,1452,0,1,73,0,1806,0,47,0,0,Ianne Torrez,0,1853
8955_01,0,0,5,1837,0,2,31,0,0,1524,0,0,0,Felice Trankliney,0,1524
8956_01,0,0,5,1838,0,2,25,0,0,0,0,6,1989,Mela Bonnondry,0,1995
8956_03,0,0,6,1453,0,1,24,0,0,0,40,0,575,Sallyl Bonnondry,0,615
8956_05,0,1,6,1453,0,2,21,0,0,0,0,0,0,Deandy Bonnondry,0,0
8956_06,0,0,5,1838,0,1,22,0,0,29,165,404,0,Valex Bonnondry,0,598
8956_07,0,0,5,1838,0,0,39,0,0,0,1291,224,0,Lolas Bonnondry,0,1515
8956_08,0,0,5,1838,0,2,26,0,0,0,0,0,741,Harvin Bonnondry,0,741
8959_01,1,1,2,298,0,2,32,0,0,0,0,0,0,Wimps Unhearfus,1,0
8961_02,0,0,6,1455,0,2,7,0,0,0,0,0,0,Chael Blancoy,0,0
8961_03,0,0,6,1455,0,2,4,0,0,0,0,0,0,Chery Wilderssen,0,0
8961_05,0,1,6,1455,0,2,12,0,0,0,0,0,0,Rena Blancoy,0,0
8964_02,2,0,5,1734,1,2,0,0,0,0,0,0,0,Tornes Grean,1,0
8964_03,2,1,5,1734,1,2,18,0,0,0,0,0,0,Hamus Grean,1,0
8966_01,2,0,5,1735,1,2,52,0,1231,2,8,0,0,Dow Bush,0,1241
8967_01,0,0,6,1445,1,2,18,0,13,822,27,0,46,Maryn Mayson,0,908
8968_01,1,1,4,588,1,2,51,0,0,0,0,0,0,Phamark Watorivedy,1,0
8969_01,1,0,2,299,0,0,21,0,0,846,4407,0,2491,Achiram Turtertive,1,7744
8973_01,0,1,6,1446,1,2,13,0,0,0,0,0,0,Daisya Flynner,1,0
8975_01,0,0,6,1456,0,2,35,0,503,236,2,0,68,Penne Goffey,0,809
8976_01,0,0,5,1737,1,2,35,0,1,0,0,0,803,Tyrona Robbson,0,804
8977_01,2,0,3,272,1,0,51,0,324,0,563,119,0,Herk Graie,0,1006
8978_01,2,0,5,1841,0,2,53,0,24,0,1105,0,0,Hule Perne,0,1129
8981_01,0,0,4,589,1,2,29,0,311,7,665,0,0,Deanny Rames,0,983
8983_01,0,0,4,576,0,2,47,0,42,509,0,0,1057,Elene Mayder,0,1608
8985_01,0,0,5,1842,0,0,22,0,0,0,626,0,14,Robyny Blancoy,0,640
8986_02,0,0,5,1740,1,1,22,0,0,17,0,620,0,Lyne Kirklander,0,637
8987_01,1,1,3,282,0,0,25,0,0,0,0,0,0,Tauva Reshory,1,0
8988_03,0,1,6,1448,1,0,0,0,0,0,0,0,0,Catha Fowlesterez,1,0
8988_05,0,0,5,1741,1,2,30,0,0,1028,0,80,0,Melara Fowlesterez,0,1108
8988_07,0,0,5,1741,1,2,53,0,0,1487,0,67,0,Heila Malliamsey,0,1554
8988_08,0,1,6,1448,1,2,9,0,0,0,0,0,0,Neila Fowlesterez,0,0
8989_01,1,0,1,291,0,2,17,0,0,366,23492,356,3,,1,24217
8989_02,1,1,1,291,0,0,16,0,0,0,0,0,0,Dyonon Invebodene,1,0
8989_03,1,1,1,291,0,2,29,0,0,0,0,0,0,Graston Invebodene,1,0
8989_04,1,0,1,291,0,0,29,0,80,3707,0,1465,1320,Minon Invebodene,0,6572
8992_01,2,0,3,283,0,2,46,0,479,4,699,0,0,Tos Brin,0,1182
8996_01,1,0,3,285,0,2,39,0,2101,41,0,525,19,Dabireo Nalanet,0,2686
8997_02,0,0,5,1742,1,2,30,0,604,0,50,147,2,Kaye Guerson,0,803
8998_01,0,1,6,1449,1,2,41,0,0,0,0,0,0,Gerry Englence,0,0
8999_01,2,0,3,274,1,0,32,0,2555,0,456,2,0,Roswal Raste,0,3013
9001_01,0,0,5,1743,1,0,15,0,0,20,816,39,1,Kaye Chardsonnon,0,876
9004_01,1,1,1,292,0,0,20,0,0,0,0,0,0,Kabiton Plegred,1,0
9007_01,0,1,6,1458,0,2,18,0,0,0,0,0,0,Guyne Bookerson,0,0
9008_01,0,0,5,1745,1,2,31,0,0,173,409,102,43,Robina Herreras,0,727
9008_02,0,1,5,1745,1,2,25,0,0,0,0,0,0,Regory Herreras,0,0
9009_01,0,1,6,1459,0,1,19,0,0,0,0,0,0,Dellia Shephendry,1,0
9010_01,2,1,5,1846,0,0,32,0,0,0,0,0,0,Grog Pelte,1,0
9011_01,0,0,5,1746,1,2,45,0,2,338,307,64,0,Billex Anthompson,0,711
9012_01,0,0,6,1460,0,2,43,0,224,0,623,0,62,,0,909
9013_01,0,0,6,1461,0,2,21,0,128,108,8,3,522,Daisya Prestonard,0,769
9013_02,0,0,6,1461,0,2,48,0,38,0,23,722,1,Idarry Prestonard,0,784
9013_03,0,0,6,1461,0,0,0,0,0,0,0,0,0,Brancy Prestonard,1,0
9014_01,1,1,1,293,0,2,29,0,0,0,0,0,0,Nunkib Dishearly,1,0
9015_01,1,0,1,344,1,0,41,0,3,1320,0,0,12392,Nunkino Perable,0,13715
9018_01,0,0,6,1462,0,2,23,0,0,554,0,299,0,Lilasa Beachez,0,853
9019_01,0,0,4,592,1,0,48,0,304,0,164,320,0,Valex Alldson,0,788
9020_01,0,0,5,1747,1,1,18,0,0,0,0,391,283,Billia Pottonalden,1,674
9021_02,2,0,3,286,0,2,26,1,1297,0,62,0,364,Spros Chake,0,1723
9023_01,0,0,4,593,1,2,18,0,0,1,0,618,21,,1,640
9024_01,2,0,5,1749,1,0,27,0,63,0,1970,0,0,Flys Jamai,1,2033
9028_01,0,0,6,1464,0,2,22,0,1,676,13,217,1,Karah Starkers,0,908
9029_01,2,0,3,287,0,2,17,0,3146,0,87,135,0,Ockies Berle,0,3368
9030_01,0,0,5,1847,0,2,28,0,1954,43,0,0,7,Hery Ericksonga,0,2004
9032_01,2,1,4,578,0,2,37,0,0,0,0,0,0,Pefox Late,0,0
9034_01,1,1,3,288,0,2,14,0,0,0,0,0,0,Marfar Crakete,1,0
9034_02,1,1,3,288,0,2,43,0,0,0,0,0,0,Errairk Crakete,1,0
9034_03,1,0,3,288,0,0,27,0,0,984,0,13995,312,Phecca Headmish,0,15291
9034_05,1,0,3,288,0,2,33,0,0,1876,0,1432,14,Mothab Crakete,0,3322
9035_01,0,0,6,1466,0,2,39,0,266,4,1,0,452,Evenna Coleyanglas,0,723
9036_01,0,1,6,1467,0,1,21,0,0,0,0,0,0,Ninald Barris,1,0
9037_01,2,0,5,1751,1,0,21,0,1410,3,49,0,0,Galowl Stike,0,1462
9038_01,1,1,0,106,1,0,28,0,0,0,0,0,0,Betenar Listive,1,0
9042_01,1,0,1,294,0,0,42,0,0,5436,0,471,109,Askeid Clunic,1,6016
9046_01,1,1,2,335,1,0,25,0,0,0,0,0,0,Alphah Cratrave,1,0
9046_02,1,0,2,335,1,2,25,0,6899,265,0,2234,2090,Quarke Cratrave,0,11488
9048_01,0,1,6,1471,0,2,54,0,0,0,0,0,0,Sall Garzaley,0,0
9049_01,1,1,2,336,1,2,41,0,0,0,0,0,0,Luxion Grentual,1,0
9052_01,0,0,6,1457,1,2,36,0,0,17,204,559,3,Adamy Hestes,0,783
9052_02,0,0,5,1752,1,0,33,0,1006,0,1357,45,6,Stendy Hestes,0,2414
9057_02,1,1,1,296,0,2,55,0,0,0,0,0,0,Sitron Statch,1,0
9059_01,0,0,5,1753,1,2,16,0,866,0,0,184,0,Anda Gregordy,0,1050
9060_01,0,0,5,1853,0,2,28,0,0,8,338,135,390,Annard Charryerry,0,871
9061_01,2,0,3,276,1,2,26,0,887,6,15,148,0,Chars Flate,0,1056
9064_01,0,0,5,1754,1,2,42,0,815,19,2,11,17,Annez Parrett,0,864
9066_01,0,0,5,1756,1,1,30,0,1269,9,0,0,0,Blancy Dotsondez,0,1278
9068_01,1,0,2,337,1,2,31,0,1062,1605,0,2718,1674,Alurops Clinarfork,0,7059
9069_01,1,1,1,297,0,2,22,0,0,0,0,0,0,Azhat Brakeng,1,0
9069_02,1,1,1,297,0,0,26,0,0,0,0,0,0,Hekab Brakeng,1,0
9069_04,1,0,1,297,0,2,44,0,0,4313,0,568,7,Cheleon Brakeng,1,4888
9069_05,1,0,1,297,0,0,29,0,0,12563,0,3,5057,Mirfark Taketiatim,0,17623
9071_01,0,0,5,1855,0,0,22,0,0,0,1072,46,3,Anton Woody,0,1121
9072_02,2,0,5,1758,1,2,30,0,160,0,719,162,0,Aleys Creke,0,1041
9072_03,2,0,5,1758,1,2,23,0,455,10,591,232,0,Stoate Creke,0,1288
9073_01,1,0,0,107,1,2,13,0,24,838,1069,1376,181,Marazha Shricatory,0,3488
9074_02,0,0,6,1460,1,1,27,0,0,468,0,59,309,Janee Trerady,0,836
9074_03,0,1,6,1460,1,2,27,0,0,0,0,0,0,Gwendy Trerady,0,0
9074_04,0,1,6,1460,1,0,10,0,0,0,0,0,0,Duana Trerady,1,0
9074_05,0,1,6,1460,1,2,2,0,0,0,0,0,0,Fayel Trerady,1,0
9074_06,0,0,6,1460,1,0,5,0,0,0,0,0,0,Man Trerady,1,0
9075_01,0,0,4,580,0,2,24,0,0,10,758,0,20,Stal Nolds,0,788
9077_01,0,0,5,1856,0,0,22,0,23,100,1353,0,0,Kimmie Sawyerson,1,1476
9077_02,0,1,6,1475,0,1,22,0,0,0,0,0,0,Willy Sawyerson,0,0
9078_01,0,0,4,594,1,1,44,0,0,2,0,0,1556,Dondy Johnshines,0,1558
9079_01,0,0,4,595,1,2,55,0,1,0,58,0,802,Maryne Kellyons,1,861
9080_01,0,0,5,1857,0,2,22,0,34,0,0,711,0,Willah Kenzierry,0,745
9081_01,0,0,6,1476,0,2,8,0,0,0,0,0,0,Hanna Clemondsey,0,0
9081_02,0,0,5,1858,0,0,15,0,0,0,0,208,754,Willah Clemondsey,0,962
9081_04,0,0,6,1476,0,2,9,0,0,0,0,0,0,,1,0
9081_05,0,0,5,1858,0,2,48,0,0,586,784,4,21,Haryn Clemondsey,1,1395
9081_07,0,1,6,1476,0,2,27,0,0,0,0,0,0,Aliey Clemondsey,1,0
9081_08,0,1,6,1476,0,1,3,0,0,0,0,0,0,Virgie Clemondsey,1,0
9085_01,1,0,0,95,0,0,70,0,0,2113,0,1972,51,,0,4136
9085_02,1,0,0,95,0,0,30,0,11,495,0,2049,2064,Sularon Hometerval,0,4619
9085_03,1,1,0,95,0,2,57,0,0,0,0,0,0,Atrix Hometerval,1,0
9089_01,0,0,6,1463,1,2,42,0,866,0,16,0,0,Tonnie Newtontoss,0,882
9094_01,0,1,6,1465,1,1,14,0,0,0,0,0,0,Aleen Hayertez,0,0
9094_02,0,0,6,1465,1,2,43,0,0,704,0,2,0,Ger Hayertez,1,706
9097_01,2,1,5,1863,0,2,34,0,0,0,0,0,0,Hon Mille,1,0
9098_01,0,0,5,1864,0,2,21,0,8,796,0,0,0,Sergie Barnolaney,1,804
9099_01,0,0,4,597,1,2,32,0,0,475,51,440,642,Delley Boltond,0,1608
9103_01,0,0,6,1479,0,2,25,0,3402,2449,28,259,197,Sadine Mcdanield,0,6335
9104_01,1,1,2,302,0,0,25,0,0,0,0,0,0,Izares Foraud,1,0
9106_01,0,0,5,1761,1,2,38,0,1736,0,123,5,115,Derry Mccarveymon,0,1979
9107_01,0,1,6,1467,1,2,36,0,0,0,0,0,0,Eriky Callowery,0,0
9108_01,0,1,6,1468,1,2,44,0,0,0,0,0,0,Julion Shawforden,1,0
9108_02,0,0,6,1468,1,2,37,0,15,7,0,786,0,Alvia Shawforden,0,808
9110_01,0,0,5,1866,0,2,47,0,0,0,16,3,854,Ronne Armstromez,0,873
9111_01,2,0,4,598,1,2,38,0,1478,0,631,0,0,Chars Gecre,0,2109
9114_01,1,1,1,348,1,0,38,0,0,0,0,0,0,Phargak Healist,1,0
9115_01,0,0,5,1867,0,1,53,0,1215,0,0,0,0,Chesty Wolffy,0,1215
